Simulation,Format,Player,Wins
136,FFA,[HypE]RupeDogg,1.0
136,FFA,TM_8D,6.0
136,FFA,Darth_Revan,8.0
136,FFA,Blodir,5.0
137,FFA,NapoleonBlownapart,1.0
137,FFA,PRO_BCTV,3.0
137,FFA,StarDoM,7.0
137,FFA,[Stud]Lovish,4.0
137,FFA,[HypE]RupeDogg,2.0
137,FFA,TM_8D,6.0
137,FFA,Darth_Revan,8.0
137,FFA,Blodir,5.0
138,FFA,NapoleonBlownapart,3.0
138,FFA,PRO_BCTV,1.0
138,FFA,StarDoM,7.0
138,FFA,[Stud]Lovish,4.0
138,FFA,[HypE]RupeDogg,2.0
138,FFA,TM_8D,6.0
138,FFA,Darth_Revan,8.0
138,FFA,Blodir,5.0
139,FFA,NapoleonBlownapart,1.0
139,FFA,PRO_BCTV,2.0
139,FFA,StarDoM,7.0
139,FFA,[Stud]Lovish,4.0
139,FFA,[HypE]RupeDogg,3.0
139,FFA,TM_8D,6.0
139,FFA,Darth_Revan,8.0
139,FFA,Blodir,5.0
140,FFA,NapoleonBlownapart,3.0
140,FFA,PRO_BCTV,1.0
140,FFA,StarDoM,7.0
140,FFA,[Stud]Lovish,4.0
140,FFA,[HypE]RupeDogg,2.0
140,FFA,TM_8D,6.0
140,FFA,Darth_Revan,8.0
140,FFA,Blodir,5.0
141,FFA,NapoleonBlownapart,3.0
141,FFA,PRO_BCTV,2.0
141,FFA,StarDoM,7.0
141,FFA,[Stud]Lovish,4.0
141,FFA,[HypE]RupeDogg,1.0
141,FFA,TM_8D,6.0
141,FFA,Darth_Revan,8.0
141,FFA,Blodir,5.0
142,FFA,NapoleonBlownapart,1.0
142,FFA,PRO_BCTV,2.0
142,FFA,StarDoM,7.0
142,FFA,[Stud]Lovish,4.0
142,FFA,[HypE]RupeDogg,3.0
142,FFA,TM_8D,6.0
142,FFA,Darth_Revan,8.0
142,FFA,Blodir,5.0
143,FFA,NapoleonBlownapart,2.0
143,FFA,PRO_BCTV,1.0
143,FFA,StarDoM,7.0
143,FFA,[Stud]Lovish,4.0
143,FFA,[HypE]RupeDogg,3.0
143,FFA,TM_8D,6.0
143,FFA,Darth_Revan,8.0
143,FFA,Blodir,5.0
144,FFA,NapoleonBlownapart,4.0
144,FFA,PRO_BCTV,2.0
144,FFA,StarDoM,7.0
144,FFA,[Stud]Lovish,3.0
144,FFA,[HypE]RupeDogg,1.0
144,FFA,TM_8D,6.0
144,FFA,Darth_Revan,8.0
144,FFA,Blodir,5.0
145,FFA,NapoleonBlownapart,3.0
145,FFA,PRO_BCTV,1.0
145,FFA,StarDoM,7.0
145,FFA,[Stud]Lovish,4.0
145,FFA,[HypE]RupeDogg,2.0
145,FFA,TM_8D,6.0
145,FFA,Darth_Revan,8.0
145,FFA,Blodir,5.0
146,FFA,NapoleonBlownapart,3.0
146,FFA,PRO_BCTV,1.0
146,FFA,StarDoM,7.0
146,FFA,[Stud]Lovish,4.0
146,FFA,[HypE]RupeDogg,2.0
146,FFA,TM_8D,6.0
146,FFA,Darth_Revan,8.0
146,FFA,Blodir,5.0
147,FFA,NapoleonBlownapart,3.0
147,FFA,PRO_BCTV,2.0
147,FFA,StarDoM,7.0
147,FFA,[Stud]Lovish,4.0
147,FFA,[HypE]RupeDogg,1.0
147,FFA,TM_8D,6.0
147,FFA,Darth_Revan,8.0
147,FFA,Blodir,5.0
148,FFA,NapoleonBlownapart,3.0
148,FFA,PRO_BCTV,1.0
148,FFA,StarDoM,7.0
148,FFA,[Stud]Lovish,4.0
148,FFA,[HypE]RupeDogg,2.0
148,FFA,TM_8D,6.0
148,FFA,Darth_Revan,8.0
148,FFA,Blodir,5.0
149,FFA,NapoleonBlownapart,3.0
149,FFA,PRO_BCTV,1.0
149,FFA,StarDoM,7.0
149,FFA,[Stud]Lovish,5.0
149,FFA,[HypE]RupeDogg,2.0
149,FFA,TM_8D,6.0
149,FFA,Darth_Revan,8.0
149,FFA,Blodir,4.0
150,FFA,NapoleonBlownapart,3.0
150,FFA,PRO_BCTV,1.0
150,FFA,StarDoM,7.0
150,FFA,[Stud]Lovish,4.0
150,FFA,[HypE]RupeDogg,2.0
150,FFA,TM_8D,6.0
150,FFA,Darth_Revan,8.0
150,FFA,Blodir,5.0
151,FFA,NapoleonBlownapart,3.0
151,FFA,PRO_BCTV,2.0
151,FFA,StarDoM,7.0
151,FFA,[Stud]Lovish,4.0
151,FFA,[HypE]RupeDogg,1.0
151,FFA,TM_8D,6.0
151,FFA,Darth_Revan,8.0
151,FFA,Blodir,5.0
152,FFA,NapoleonBlownapart,3.0
152,FFA,PRO_BCTV,1.0
152,FFA,StarDoM,7.0
152,FFA,[Stud]Lovish,4.0
152,FFA,[HypE]RupeDogg,2.0
152,FFA,TM_8D,6.0
152,FFA,Darth_Revan,8.0
152,FFA,Blodir,5.0
153,FFA,NapoleonBlownapart,2.0
153,FFA,PRO_BCTV,3.0
153,FFA,StarDoM,7.0
153,FFA,[Stud]Lovish,4.0
153,FFA,[HypE]RupeDogg,1.0
153,FFA,TM_8D,6.0
153,FFA,Darth_Revan,8.0
153,FFA,Blodir,5.0
154,FFA,NapoleonBlownapart,1.0
154,FFA,PRO_BCTV,3.0
154,FFA,StarDoM,7.0
154,FFA,[Stud]Lovish,4.0
154,FFA,[HypE]RupeDogg,2.0
154,FFA,TM_8D,6.0
154,FFA,Darth_Revan,8.0
154,FFA,Blodir,5.0
155,FFA,NapoleonBlownapart,3.0
155,FFA,PRO_BCTV,2.0
155,FFA,StarDoM,7.0
155,FFA,[Stud]Lovish,4.0
155,FFA,[HypE]RupeDogg,1.0
155,FFA,TM_8D,6.0
155,FFA,Darth_Revan,8.0
155,FFA,Blodir,5.0
156,FFA,NapoleonBlownapart,3.0
156,FFA,PRO_BCTV,1.0
156,FFA,StarDoM,7.0
156,FFA,[Stud]Lovish,5.0
156,FFA,[HypE]RupeDogg,2.0
156,FFA,TM_8D,6.0
156,FFA,Darth_Revan,8.0
156,FFA,Blodir,4.0
157,FFA,NapoleonBlownapart,2.0
157,FFA,PRO_BCTV,3.0
157,FFA,StarDoM,7.0
157,FFA,[Stud]Lovish,5.0
157,FFA,[HypE]RupeDogg,1.0
157,FFA,TM_8D,6.0
157,FFA,Darth_Revan,8.0
157,FFA,Blodir,4.0
158,FFA,NapoleonBlownapart,1.0
158,FFA,PRO_BCTV,3.0
158,FFA,StarDoM,7.0
158,FFA,[Stud]Lovish,5.0
158,FFA,[HypE]RupeDogg,2.0
158,FFA,TM_8D,6.0
158,FFA,Darth_Revan,8.0
158,FFA,Blodir,4.0
159,FFA,NapoleonBlownapart,3.0
159,FFA,PRO_BCTV,2.0
159,FFA,StarDoM,7.0
159,FFA,[Stud]Lovish,4.0
159,FFA,[HypE]RupeDogg,1.0
159,FFA,TM_8D,6.0
159,FFA,Darth_Revan,8.0
159,FFA,Blodir,5.0
160,FFA,NapoleonBlownapart,3.0
160,FFA,PRO_BCTV,1.0
160,FFA,StarDoM,7.0
160,FFA,[Stud]Lovish,5.0
160,FFA,[HypE]RupeDogg,2.0
160,FFA,TM_8D,6.0
160,FFA,Darth_Revan,8.0
160,FFA,Blodir,4.0
161,FFA,NapoleonBlownapart,3.0
161,FFA,PRO_BCTV,1.0
161,FFA,StarDoM,7.0
161,FFA,[Stud]Lovish,4.0
161,FFA,[HypE]RupeDogg,2.0
161,FFA,TM_8D,6.0
161,FFA,Darth_Revan,8.0
161,FFA,Blodir,5.0
162,FFA,NapoleonBlownapart,3.0
162,FFA,PRO_BCTV,2.0
162,FFA,StarDoM,7.0
162,FFA,[Stud]Lovish,4.0
162,FFA,[HypE]RupeDogg,1.0
162,FFA,TM_8D,6.0
162,FFA,Darth_Revan,8.0
162,FFA,Blodir,5.0
163,FFA,NapoleonBlownapart,1.0
163,FFA,PRO_BCTV,3.0
163,FFA,StarDoM,7.0
163,FFA,[Stud]Lovish,4.0
163,FFA,[HypE]RupeDogg,2.0
163,FFA,TM_8D,6.0
163,FFA,Darth_Revan,8.0
163,FFA,Blodir,5.0
164,FFA,NapoleonBlownapart,3.0
164,FFA,PRO_BCTV,2.0
164,FFA,StarDoM,7.0
164,FFA,[Stud]Lovish,4.0
164,FFA,[HypE]RupeDogg,1.0
164,FFA,TM_8D,6.0
164,FFA,Darth_Revan,8.0
164,FFA,Blodir,5.0
165,FFA,NapoleonBlownapart,3.0
165,FFA,PRO_BCTV,2.0
165,FFA,StarDoM,7.0
165,FFA,[Stud]Lovish,4.0
165,FFA,[HypE]RupeDogg,1.0
165,FFA,TM_8D,6.0
165,FFA,Darth_Revan,8.0
165,FFA,Blodir,5.0
166,FFA,NapoleonBlownapart,3.0
166,FFA,PRO_BCTV,1.0
166,FFA,StarDoM,7.0
166,FFA,[Stud]Lovish,4.0
166,FFA,[HypE]RupeDogg,2.0
166,FFA,TM_8D,6.0
166,FFA,Darth_Revan,8.0
166,FFA,Blodir,5.0
167,FFA,NapoleonBlownapart,2.0
167,FFA,PRO_BCTV,3.0
167,FFA,StarDoM,7.0
167,FFA,[Stud]Lovish,5.0
167,FFA,[HypE]RupeDogg,1.0
167,FFA,TM_8D,6.0
167,FFA,Darth_Revan,8.0
167,FFA,Blodir,4.0
168,FFA,NapoleonBlownapart,2.0
168,FFA,PRO_BCTV,3.0
168,FFA,StarDoM,7.0
168,FFA,[Stud]Lovish,4.0
168,FFA,[HypE]RupeDogg,1.0
168,FFA,TM_8D,6.0
168,FFA,Darth_Revan,8.0
168,FFA,Blodir,5.0
169,FFA,NapoleonBlownapart,2.0
169,FFA,PRO_BCTV,1.0
169,FFA,StarDoM,7.0
169,FFA,[Stud]Lovish,4.0
169,FFA,[HypE]RupeDogg,3.0
169,FFA,TM_8D,6.0
169,FFA,Darth_Revan,8.0
169,FFA,Blodir,5.0
170,FFA,NapoleonBlownapart,3.0
170,FFA,PRO_BCTV,1.0
170,FFA,StarDoM,7.0
170,FFA,[Stud]Lovish,5.0
170,FFA,[HypE]RupeDogg,2.0
170,FFA,TM_8D,6.0
170,FFA,Darth_Revan,8.0
170,FFA,Blodir,4.0
171,FFA,NapoleonBlownapart,2.0
171,FFA,PRO_BCTV,3.0
171,FFA,StarDoM,7.0
171,FFA,[Stud]Lovish,4.0
171,FFA,[HypE]RupeDogg,1.0
171,FFA,TM_8D,6.0
171,FFA,Darth_Revan,8.0
171,FFA,Blodir,5.0
172,FFA,NapoleonBlownapart,3.0
172,FFA,PRO_BCTV,1.0
172,FFA,StarDoM,7.0
172,FFA,[Stud]Lovish,4.0
172,FFA,[HypE]RupeDogg,2.0
172,FFA,TM_8D,6.0
172,FFA,Darth_Revan,8.0
172,FFA,Blodir,5.0
173,FFA,NapoleonBlownapart,2.0
173,FFA,PRO_BCTV,1.0
173,FFA,StarDoM,7.0
173,FFA,[Stud]Lovish,4.0
173,FFA,[HypE]RupeDogg,3.0
173,FFA,TM_8D,6.0
173,FFA,Darth_Revan,8.0
173,FFA,Blodir,5.0
174,FFA,NapoleonBlownapart,3.0
174,FFA,PRO_BCTV,2.0
174,FFA,StarDoM,7.0
174,FFA,[Stud]Lovish,4.0
174,FFA,[HypE]RupeDogg,1.0
174,FFA,TM_8D,6.0
174,FFA,Darth_Revan,8.0
174,FFA,Blodir,5.0
175,FFA,NapoleonBlownapart,2.0
175,FFA,PRO_BCTV,3.0
175,FFA,StarDoM,7.0
175,FFA,[Stud]Lovish,4.0
175,FFA,[HypE]RupeDogg,1.0
175,FFA,TM_8D,6.0
175,FFA,Darth_Revan,8.0
175,FFA,Blodir,5.0
176,FFA,NapoleonBlownapart,3.0
176,FFA,PRO_BCTV,1.0
176,FFA,StarDoM,7.0
176,FFA,[Stud]Lovish,4.0
176,FFA,[HypE]RupeDogg,2.0
176,FFA,TM_8D,6.0
176,FFA,Darth_Revan,8.0
176,FFA,Blodir,5.0
177,FFA,NapoleonBlownapart,2.0
177,FFA,PRO_BCTV,3.0
177,FFA,StarDoM,7.0
177,FFA,[Stud]Lovish,4.0
177,FFA,[HypE]RupeDogg,1.0
177,FFA,TM_8D,6.0
177,FFA,Darth_Revan,8.0
177,FFA,Blodir,5.0
178,FFA,NapoleonBlownapart,3.0
178,FFA,PRO_BCTV,2.0
178,FFA,StarDoM,7.0
178,FFA,[Stud]Lovish,4.0
178,FFA,[HypE]RupeDogg,1.0
178,FFA,TM_8D,6.0
178,FFA,Darth_Revan,8.0
178,FFA,Blodir,5.0
179,FFA,NapoleonBlownapart,2.0
179,FFA,PRO_BCTV,1.0
179,FFA,StarDoM,7.0
179,FFA,[Stud]Lovish,4.0
179,FFA,[HypE]RupeDogg,3.0
179,FFA,TM_8D,6.0
179,FFA,Darth_Revan,8.0
179,FFA,Blodir,5.0
180,FFA,NapoleonBlownapart,3.0
180,FFA,PRO_BCTV,1.0
180,FFA,StarDoM,7.0
180,FFA,[Stud]Lovish,5.0
180,FFA,[HypE]RupeDogg,2.0
180,FFA,TM_8D,6.0
180,FFA,Darth_Revan,8.0
180,FFA,Blodir,4.0
181,FFA,NapoleonBlownapart,3.0
181,FFA,PRO_BCTV,1.0
181,FFA,StarDoM,7.0
181,FFA,[Stud]Lovish,4.0
181,FFA,[HypE]RupeDogg,2.0
181,FFA,TM_8D,6.0
181,FFA,Darth_Revan,8.0
181,FFA,Blodir,5.0
182,FFA,NapoleonBlownapart,3.0
182,FFA,PRO_BCTV,2.0
182,FFA,StarDoM,7.0
182,FFA,[Stud]Lovish,4.0
182,FFA,[HypE]RupeDogg,1.0
182,FFA,TM_8D,6.0
182,FFA,Darth_Revan,8.0
182,FFA,Blodir,5.0
183,FFA,NapoleonBlownapart,3.0
183,FFA,PRO_BCTV,1.0
183,FFA,StarDoM,7.0
183,FFA,[Stud]Lovish,5.0
183,FFA,[HypE]RupeDogg,2.0
183,FFA,TM_8D,6.0
183,FFA,Darth_Revan,8.0
183,FFA,Blodir,4.0
184,FFA,NapoleonBlownapart,3.0
184,FFA,PRO_BCTV,2.0
184,FFA,StarDoM,7.0
184,FFA,[Stud]Lovish,4.0
184,FFA,[HypE]RupeDogg,1.0
184,FFA,TM_8D,6.0
184,FFA,Darth_Revan,8.0
184,FFA,Blodir,5.0
185,FFA,NapoleonBlownapart,3.0
185,FFA,PRO_BCTV,1.0
185,FFA,StarDoM,7.0
185,FFA,[Stud]Lovish,4.0
185,FFA,[HypE]RupeDogg,2.0
185,FFA,TM_8D,6.0
185,FFA,Darth_Revan,8.0
185,FFA,Blodir,5.0
186,FFA,NapoleonBlownapart,1.0
186,FFA,PRO_BCTV,3.0
186,FFA,StarDoM,7.0
186,FFA,[Stud]Lovish,4.0
186,FFA,[HypE]RupeDogg,2.0
186,FFA,TM_8D,6.0
186,FFA,Darth_Revan,8.0
186,FFA,Blodir,5.0
187,FFA,NapoleonBlownapart,3.0
187,FFA,PRO_BCTV,1.0
187,FFA,StarDoM,8.0
187,FFA,[Stud]Lovish,4.0
187,FFA,[HypE]RupeDogg,2.0
187,FFA,TM_8D,6.0
187,FFA,Darth_Revan,7.0
187,FFA,Blodir,5.0
188,FFA,NapoleonBlownapart,3.0
188,FFA,PRO_BCTV,2.0
188,FFA,StarDoM,7.0
188,FFA,[Stud]Lovish,4.0
188,FFA,[HypE]RupeDogg,1.0
188,FFA,TM_8D,6.0
188,FFA,Darth_Revan,8.0
188,FFA,Blodir,5.0
189,FFA,NapoleonBlownapart,3.0
189,FFA,PRO_BCTV,1.0
189,FFA,StarDoM,7.0
189,FFA,[Stud]Lovish,4.0
189,FFA,[HypE]RupeDogg,2.0
189,FFA,TM_8D,6.0
189,FFA,Darth_Revan,8.0
189,FFA,Blodir,5.0
190,FFA,NapoleonBlownapart,3.0
190,FFA,PRO_BCTV,1.0
190,FFA,StarDoM,7.0
190,FFA,[Stud]Lovish,4.0
190,FFA,[HypE]RupeDogg,2.0
190,FFA,TM_8D,6.0
190,FFA,Darth_Revan,8.0
190,FFA,Blodir,5.0
191,FFA,NapoleonBlownapart,2.0
191,FFA,PRO_BCTV,4.0
191,FFA,StarDoM,7.0
191,FFA,[Stud]Lovish,3.0
191,FFA,[HypE]RupeDogg,1.0
191,FFA,TM_8D,6.0
191,FFA,Darth_Revan,8.0
191,FFA,Blodir,5.0
192,FFA,NapoleonBlownapart,2.0
192,FFA,PRO_BCTV,3.0
192,FFA,StarDoM,7.0
192,FFA,[Stud]Lovish,4.0
192,FFA,[HypE]RupeDogg,1.0
192,FFA,TM_8D,6.0
192,FFA,Darth_Revan,8.0
192,FFA,Blodir,5.0
193,FFA,NapoleonBlownapart,3.0
193,FFA,PRO_BCTV,1.0
193,FFA,StarDoM,7.0
193,FFA,[Stud]Lovish,5.0
193,FFA,[HypE]RupeDogg,2.0
193,FFA,TM_8D,6.0
193,FFA,Darth_Revan,8.0
193,FFA,Blodir,4.0
194,FFA,NapoleonBlownapart,3.0
194,FFA,PRO_BCTV,2.0
194,FFA,StarDoM,7.0
194,FFA,[Stud]Lovish,4.0
194,FFA,[HypE]RupeDogg,1.0
194,FFA,TM_8D,6.0
194,FFA,Darth_Revan,8.0
194,FFA,Blodir,5.0
195,FFA,NapoleonBlownapart,2.0
195,FFA,PRO_BCTV,3.0
195,FFA,StarDoM,7.0
195,FFA,[Stud]Lovish,4.0
195,FFA,[HypE]RupeDogg,1.0
195,FFA,TM_8D,6.0
195,FFA,Darth_Revan,8.0
195,FFA,Blodir,5.0
196,FFA,NapoleonBlownapart,3.0
196,FFA,PRO_BCTV,1.0
196,FFA,StarDoM,7.0
196,FFA,[Stud]Lovish,5.0
196,FFA,[HypE]RupeDogg,2.0
196,FFA,TM_8D,6.0
196,FFA,Darth_Revan,8.0
196,FFA,Blodir,4.0
197,FFA,NapoleonBlownapart,3.0
197,FFA,PRO_BCTV,2.0
197,FFA,StarDoM,7.0
197,FFA,[Stud]Lovish,4.0
197,FFA,[HypE]RupeDogg,1.0
197,FFA,TM_8D,6.0
197,FFA,Darth_Revan,8.0
197,FFA,Blodir,5.0
198,FFA,NapoleonBlownapart,2.0
198,FFA,PRO_BCTV,1.0
198,FFA,StarDoM,7.0
198,FFA,[Stud]Lovish,4.0
198,FFA,[HypE]RupeDogg,3.0
198,FFA,TM_8D,6.0
198,FFA,Darth_Revan,8.0
198,FFA,Blodir,5.0
199,FFA,NapoleonBlownapart,3.0
199,FFA,PRO_BCTV,2.0
199,FFA,StarDoM,7.0
199,FFA,[Stud]Lovish,4.0
199,FFA,[HypE]RupeDogg,1.0
199,FFA,TM_8D,6.0
199,FFA,Darth_Revan,8.0
199,FFA,Blodir,5.0
200,FFA,NapoleonBlownapart,3.0
200,FFA,PRO_BCTV,1.0
200,FFA,StarDoM,7.0
200,FFA,[Stud]Lovish,5.0
200,FFA,[HypE]RupeDogg,2.0
200,FFA,TM_8D,6.0
200,FFA,Darth_Revan,8.0
200,FFA,Blodir,4.0
201,FFA,NapoleonBlownapart,3.0
201,FFA,PRO_BCTV,1.0
201,FFA,StarDoM,7.0
201,FFA,[Stud]Lovish,5.0
201,FFA,[HypE]RupeDogg,2.0
201,FFA,TM_8D,6.0
201,FFA,Darth_Revan,8.0
201,FFA,Blodir,4.0
202,FFA,NapoleonBlownapart,3.0
202,FFA,PRO_BCTV,2.0
202,FFA,StarDoM,7.0
202,FFA,[Stud]Lovish,4.0
202,FFA,[HypE]RupeDogg,1.0
202,FFA,TM_8D,6.0
202,FFA,Darth_Revan,8.0
202,FFA,Blodir,5.0
203,FFA,NapoleonBlownapart,3.0
203,FFA,PRO_BCTV,1.0
203,FFA,StarDoM,7.0
203,FFA,[Stud]Lovish,4.0
203,FFA,[HypE]RupeDogg,2.0
203,FFA,TM_8D,6.0
203,FFA,Darth_Revan,8.0
203,FFA,Blodir,5.0
204,FFA,NapoleonBlownapart,3.0
204,FFA,PRO_BCTV,1.0
204,FFA,StarDoM,7.0
204,FFA,[Stud]Lovish,4.0
204,FFA,[HypE]RupeDogg,2.0
204,FFA,TM_8D,6.0
204,FFA,Darth_Revan,8.0
204,FFA,Blodir,5.0
205,FFA,NapoleonBlownapart,3.0
205,FFA,PRO_BCTV,2.0
205,FFA,StarDoM,7.0
205,FFA,[Stud]Lovish,4.0
205,FFA,[HypE]RupeDogg,1.0
205,FFA,TM_8D,6.0
205,FFA,Darth_Revan,8.0
205,FFA,Blodir,5.0
206,FFA,NapoleonBlownapart,3.0
206,FFA,PRO_BCTV,2.0
206,FFA,StarDoM,7.0
206,FFA,[Stud]Lovish,4.0
206,FFA,[HypE]RupeDogg,1.0
206,FFA,TM_8D,6.0
206,FFA,Darth_Revan,8.0
206,FFA,Blodir,5.0
207,FFA,NapoleonBlownapart,3.0
207,FFA,PRO_BCTV,2.0
207,FFA,StarDoM,7.0
207,FFA,[Stud]Lovish,4.0
207,FFA,[HypE]RupeDogg,1.0
207,FFA,TM_8D,6.0
207,FFA,Darth_Revan,8.0
207,FFA,Blodir,5.0
208,FFA,NapoleonBlownapart,1.0
208,FFA,PRO_BCTV,2.0
208,FFA,StarDoM,7.0
208,FFA,[Stud]Lovish,4.0
208,FFA,[HypE]RupeDogg,3.0
208,FFA,TM_8D,6.0
208,FFA,Darth_Revan,8.0
208,FFA,Blodir,5.0
209,FFA,NapoleonBlownapart,1.0
209,FFA,PRO_BCTV,2.0
209,FFA,StarDoM,7.0
209,FFA,[Stud]Lovish,4.0
209,FFA,[HypE]RupeDogg,3.0
209,FFA,TM_8D,6.0
209,FFA,Darth_Revan,8.0
209,FFA,Blodir,5.0
210,FFA,NapoleonBlownapart,3.0
210,FFA,PRO_BCTV,1.0
210,FFA,StarDoM,7.0
210,FFA,[Stud]Lovish,4.0
210,FFA,[HypE]RupeDogg,2.0
210,FFA,TM_8D,6.0
210,FFA,Darth_Revan,8.0
210,FFA,Blodir,5.0
211,FFA,NapoleonBlownapart,3.0
211,FFA,PRO_BCTV,2.0
211,FFA,StarDoM,7.0
211,FFA,[Stud]Lovish,4.0
211,FFA,[HypE]RupeDogg,1.0
211,FFA,TM_8D,6.0
211,FFA,Darth_Revan,8.0
211,FFA,Blodir,5.0
212,FFA,NapoleonBlownapart,1.0
212,FFA,PRO_BCTV,2.0
212,FFA,StarDoM,7.0
212,FFA,[Stud]Lovish,4.0
212,FFA,[HypE]RupeDogg,3.0
212,FFA,TM_8D,6.0
212,FFA,Darth_Revan,8.0
212,FFA,Blodir,5.0
213,FFA,NapoleonBlownapart,3.0
213,FFA,PRO_BCTV,1.0
213,FFA,StarDoM,7.0
213,FFA,[Stud]Lovish,4.0
213,FFA,[HypE]RupeDogg,2.0
213,FFA,TM_8D,6.0
213,FFA,Darth_Revan,8.0
213,FFA,Blodir,5.0
214,FFA,NapoleonBlownapart,2.0
214,FFA,PRO_BCTV,3.0
214,FFA,StarDoM,7.0
214,FFA,[Stud]Lovish,4.0
214,FFA,[HypE]RupeDogg,1.0
214,FFA,TM_8D,6.0
214,FFA,Darth_Revan,8.0
214,FFA,Blodir,5.0
215,FFA,NapoleonBlownapart,3.0
215,FFA,PRO_BCTV,2.0
215,FFA,StarDoM,7.0
215,FFA,[Stud]Lovish,4.0
215,FFA,[HypE]RupeDogg,1.0
215,FFA,TM_8D,6.0
215,FFA,Darth_Revan,8.0
215,FFA,Blodir,5.0
216,FFA,NapoleonBlownapart,2.0
216,FFA,PRO_BCTV,1.0
216,FFA,StarDoM,7.0
216,FFA,[Stud]Lovish,5.0
216,FFA,[HypE]RupeDogg,3.0
216,FFA,TM_8D,6.0
216,FFA,Darth_Revan,8.0
216,FFA,Blodir,4.0
217,FFA,NapoleonBlownapart,3.0
217,FFA,PRO_BCTV,2.0
217,FFA,StarDoM,7.0
217,FFA,[Stud]Lovish,4.0
217,FFA,[HypE]RupeDogg,1.0
217,FFA,TM_8D,6.0
217,FFA,Darth_Revan,8.0
217,FFA,Blodir,5.0
218,FFA,NapoleonBlownapart,4.0
218,FFA,PRO_BCTV,1.0
218,FFA,StarDoM,7.0
218,FFA,[Stud]Lovish,3.0
218,FFA,[HypE]RupeDogg,2.0
218,FFA,TM_8D,6.0
218,FFA,Darth_Revan,8.0
218,FFA,Blodir,5.0
219,FFA,NapoleonBlownapart,1.0
219,FFA,PRO_BCTV,2.0
219,FFA,StarDoM,7.0
219,FFA,[Stud]Lovish,4.0
219,FFA,[HypE]RupeDogg,3.0
219,FFA,TM_8D,6.0
219,FFA,Darth_Revan,8.0
219,FFA,Blodir,5.0
220,FFA,NapoleonBlownapart,3.0
220,FFA,PRO_BCTV,1.0
220,FFA,StarDoM,7.0
220,FFA,[Stud]Lovish,4.0
220,FFA,[HypE]RupeDogg,2.0
220,FFA,TM_8D,6.0
220,FFA,Darth_Revan,8.0
220,FFA,Blodir,5.0
221,FFA,NapoleonBlownapart,3.0
221,FFA,PRO_BCTV,2.0
221,FFA,StarDoM,7.0
221,FFA,[Stud]Lovish,4.0
221,FFA,[HypE]RupeDogg,1.0
221,FFA,TM_8D,6.0
221,FFA,Darth_Revan,8.0
221,FFA,Blodir,5.0
222,FFA,NapoleonBlownapart,3.0
222,FFA,PRO_BCTV,1.0
222,FFA,StarDoM,7.0
222,FFA,[Stud]Lovish,4.0
222,FFA,[HypE]RupeDogg,2.0
222,FFA,TM_8D,6.0
222,FFA,Darth_Revan,8.0
222,FFA,Blodir,5.0
223,FFA,NapoleonBlownapart,3.0
223,FFA,PRO_BCTV,2.0
223,FFA,StarDoM,7.0
223,FFA,[Stud]Lovish,4.0
223,FFA,[HypE]RupeDogg,1.0
223,FFA,TM_8D,6.0
223,FFA,Darth_Revan,8.0
223,FFA,Blodir,5.0
224,FFA,NapoleonBlownapart,2.0
224,FFA,PRO_BCTV,3.0
224,FFA,StarDoM,7.0
224,FFA,[Stud]Lovish,4.0
224,FFA,[HypE]RupeDogg,1.0
224,FFA,TM_8D,6.0
224,FFA,Darth_Revan,8.0
224,FFA,Blodir,5.0
225,FFA,NapoleonBlownapart,3.0
225,FFA,PRO_BCTV,2.0
225,FFA,StarDoM,7.0
225,FFA,[Stud]Lovish,4.0
225,FFA,[HypE]RupeDogg,1.0
225,FFA,TM_8D,6.0
225,FFA,Darth_Revan,8.0
225,FFA,Blodir,5.0
226,FFA,NapoleonBlownapart,2.0
226,FFA,PRO_BCTV,3.0
226,FFA,StarDoM,7.0
226,FFA,[Stud]Lovish,4.0
226,FFA,[HypE]RupeDogg,1.0
226,FFA,TM_8D,6.0
226,FFA,Darth_Revan,8.0
226,FFA,Blodir,5.0
227,FFA,NapoleonBlownapart,3.0
227,FFA,PRO_BCTV,1.0
227,FFA,StarDoM,7.0
227,FFA,[Stud]Lovish,5.0
227,FFA,[HypE]RupeDogg,2.0
227,FFA,TM_8D,6.0
227,FFA,Darth_Revan,8.0
227,FFA,Blodir,4.0
228,FFA,NapoleonBlownapart,2.0
228,FFA,PRO_BCTV,1.0
228,FFA,StarDoM,7.0
228,FFA,[Stud]Lovish,3.0
228,FFA,[HypE]RupeDogg,4.0
228,FFA,TM_8D,6.0
228,FFA,Darth_Revan,8.0
228,FFA,Blodir,5.0
229,FFA,NapoleonBlownapart,3.0
229,FFA,PRO_BCTV,2.0
229,FFA,StarDoM,7.0
229,FFA,[Stud]Lovish,4.0
229,FFA,[HypE]RupeDogg,1.0
229,FFA,TM_8D,6.0
229,FFA,Darth_Revan,8.0
229,FFA,Blodir,5.0
230,FFA,NapoleonBlownapart,3.0
230,FFA,PRO_BCTV,2.0
230,FFA,StarDoM,7.0
230,FFA,[Stud]Lovish,4.0
230,FFA,[HypE]RupeDogg,1.0
230,FFA,TM_8D,6.0
230,FFA,Darth_Revan,8.0
230,FFA,Blodir,5.0
231,FFA,NapoleonBlownapart,3.0
231,FFA,PRO_BCTV,1.0
231,FFA,StarDoM,7.0
231,FFA,[Stud]Lovish,5.0
