Format,Sim,Player,Rank,FFA_Score,Killed_By,Killed
FFA_Round2,180,Player 10,1,1.306703475630706,,Player 7
FFA_Round2,180,Player 7,2,1.6963147948337247,Player 10,Player 6
FFA_Round2,180,Player 6,3,1.5350774083468188,Player 7,Player 9
FFA_Round2,180,Player 9,4,1.2644156904949346,Player 6,Player 8
FFA_Round2,180,Player 8,5,1.615337436383359,Player 9,Player 5
FFA_Round2,180,Player 5,6,1.6319610047246733,Player 8,Player 4
FFA_Round2,180,Player 4,7,1.2503456271054938,Player 5,Player 2
FFA_Round2,180,Player 2,8,1.840038576589233,Player 4,Player 3
FFA_Round2,180,Player 3,9,1.909981530918344,Player 2,Player 1
FFA_Round2,180,Player 1,10,0.0,Player 3,
FFA_Round3,180,Player 10,1,1.306703475630706,,Player 8
FFA_Round3,180,Player 8,2,1.615337436383359,Player 10,Player 6
FFA_Round3,180,Player 6,3,1.5350774083468188,Player 8,Player 9
FFA_Round3,180,Player 9,4,1.2644156904949346,Player 6,Player 7
FFA_Round3,180,Player 7,5,1.6963147948337247,Player 9,Player 4
FFA_Round3,180,Player 4,6,1.2503456271054938,Player 7,Player 1
FFA_Round3,180,Player 1,7,1.1499530521310632,Player 4,Player 3
FFA_Round3,180,Player 3,8,1.909981530918344,Player 1,Player 5
FFA_Round3,180,Player 5,9,1.6319610047246733,Player 3,Player 2
FFA_Round3,180,Player 2,10,0.0,Player 5,
FFA_Round4,180,Player 10,1,1.306703475630706,,Player 9
FFA_Round4,180,Player 9,2,1.2644156904949346,Player 10,Player 8
FFA_Round4,180,Player 8,3,1.615337436383359,Player 9,Player 5
FFA_Round4,180,Player 5,4,1.6319610047246733,Player 8,Player 6
FFA_Round4,180,Player 6,5,1.5350774083468188,Player 5,Player 7
FFA_Round4,180,Player 7,6,1.6963147948337247,Player 6,Player 1
FFA_Round4,180,Player 1,7,1.1499530521310632,Player 7,Player 4
FFA_Round4,180,Player 4,8,1.2503456271054938,Player 1,Player 3
FFA_Round4,180,Player 3,9,1.909981530918344,Player 4,Player 2
FFA_Round4,180,Player 2,10,0.0,Player 3,
FFA_Round5,180,Player 10,1,1.306703475630706,,Player 9
FFA_Round5,180,Player 9,2,1.2644156904949346,Player 10,Player 5
FFA_Round5,180,Player 5,3,1.6319610047246733,Player 9,Player 7
FFA_Round5,180,Player 7,4,1.6963147948337247,Player 5,Player 6
FFA_Round5,180,Player 6,5,1.5350774083468188,Player 7,Player 4
FFA_Round5,180,Player 4,6,1.2503456271054938,Player 6,Player 8
FFA_Round5,180,Player 8,7,1.615337436383359,Player 4,Player 2
FFA_Round5,180,Player 2,8,1.840038576589233,Player 8,Player 1
FFA_Round5,180,Player 1,9,1.1499530521310632,Player 2,Player 3
FFA_Round5,180,Player 3,10,0.0,Player 1,
FFA,180,Player 10,1,1.0,,Player 9
FFA,180,Player 9,2,1.0,Player 10,Player 7
FFA,180,Player 7,3,1.0,Player 9,Player 8
FFA,180,Player 8,4,1.0,Player 7,Player 5
FFA,180,Player 5,5,1.0,Player 8,Player 3
FFA,180,Player 3,6,1.0,Player 5,Player 6
FFA,180,Player 6,7,1.0,Player 3,Player 4
FFA,180,Player 4,8,1.0,Player 6,Player 2
FFA,180,Player 2,9,1.0,Player 4,Player 1
FFA,180,Player 1,10,0.0,Player 2,
FFA_Round1,181,Player 9,1,1.3732218690817475,,Player 10
FFA_Round1,181,Player 10,2,1.5893410461134498,Player 9,Player 4
FFA_Round1,181,Player 4,3,1.2633504632905965,Player 10,Player 8
FFA_Round1,181,Player 8,4,1.4190501806407196,Player 4,Player 7
FFA_Round1,181,Player 7,5,1.8470071587242232,Player 8,Player 1
FFA_Round1,181,Player 1,6,1.5502173817147995,Player 7,Player 6
FFA_Round1,181,Player 6,7,1.3536094617303593,Player 1,Player 5
FFA_Round1,181,Player 5,8,1.8708250169174205,Player 6,Player 3
FFA_Round1,181,Player 3,9,1.7318957587264125,Player 5,Player 2
FFA_Round1,181,Player 2,10,0.0,Player 3,
FFA_Round2,181,Player 9,1,1.3732218690817475,,Player 10
FFA_Round2,181,Player 10,2,1.5893410461134498,Player 9,Player 8
FFA_Round2,181,Player 8,3,1.4190501806407196,Player 10,Player 6
FFA_Round2,181,Player 6,4,1.3536094617303593,Player 8,Player 2
FFA_Round2,181,Player 2,5,1.3589022940205142,Player 6,Player 5
FFA_Round2,181,Player 5,6,1.8708250169174205,Player 2,Player 7
FFA_Round2,181,Player 7,7,1.8470071587242232,Player 5,Player 3
FFA_Round2,181,Player 3,8,1.7318957587264125,Player 7,Player 4
FFA_Round2,181,Player 4,9,1.2633504632905965,Player 3,Player 1
FFA_Round2,181,Player 1,10,0.0,Player 4,
FFA_Round3,181,Player 8,1,1.4190501806407196,,Player 5
FFA_Round3,181,Player 5,2,1.8708250169174205,Player 8,Player 9
FFA_Round3,181,Player 9,3,1.3732218690817475,Player 5,Player 10
FFA_Round3,181,Player 10,4,1.5893410461134498,Player 9,Player 6
FFA_Round3,181,Player 6,5,1.3536094617303593,Player 10,Player 7
FFA_Round3,181,Player 7,6,1.8470071587242232,Player 6,Player 4
FFA_Round3,181,Player 4,7,1.2633504632905965,Player 7,Player 3
FFA_Round3,181,Player 3,8,1.7318957587264125,Player 4,Player 1
FFA_Round3,181,Player 1,9,1.5502173817147995,Player 3,Player 2
FFA_Round3,181,Player 2,10,0.0,Player 1,
FFA_Round4,181,Player 8,1,1.4190501806407196,,Player 6
FFA_Round4,181,Player 6,2,1.3536094617303593,Player 8,Player 9
FFA_Round4,181,Player 9,3,1.3732218690817475,Player 6,Player 7
FFA_Round4,181,Player 7,4,1.8470071587242232,Player 9,Player 10
FFA_Round4,181,Player 10,5,1.5893410461134498,Player 7,Player 1
FFA_Round4,181,Player 1,6,1.5502173817147995,Player 10,Player 3
FFA_Round4,181,Player 3,7,1.7318957587264125,Player 1,Player 4
FFA_Round4,181,Player 4,8,1.2633504632905965,Player 3,Player 2
FFA_Round4,181,Player 2,9,1.3589022940205142,Player 4,Player 5
FFA_Round4,181,Player 5,10,0.0,Player 2,
FFA_Round5,181,Player 10,1,1.5893410461134498,,Player 7
FFA_Round5,181,Player 7,2,1.8470071587242232,Player 10,Player 9
FFA_Round5,181,Player 9,3,1.3732218690817475,Player 7,Player 8
FFA_Round5,181,Player 8,4,1.4190501806407196,Player 9,Player 5
FFA_Round5,181,Player 5,5,1.8708250169174205,Player 8,Player 6
FFA_Round5,181,Player 6,6,1.3536094617303593,Player 5,Player 3
FFA_Round5,181,Player 3,7,1.7318957587264125,Player 6,Player 4
FFA_Round5,181,Player 4,8,1.2633504632905965,Player 3,Player 2
FFA_Round5,181,Player 2,9,1.3589022940205142,Player 4,Player 1
FFA_Round5,181,Player 1,10,0.0,Player 2,
FFA,181,Player 8,1,1.0,,Player 9
FFA,181,Player 9,2,1.0,Player 8,Player 10
FFA,181,Player 10,3,1.0,Player 9,Player 6
FFA,181,Player 6,4,1.0,Player 10,Player 7
FFA,181,Player 7,5,1.0,Player 6,Player 5
FFA,181,Player 5,6,1.0,Player 7,Player 3
FFA,181,Player 3,7,1.0,Player 5,Player 4
FFA,181,Player 4,8,1.0,Player 3,Player 2
FFA,181,Player 2,9,1.0,Player 4,Player 1
FFA,181,Player 1,10,0.0,Player 2,
FFA_Round1,182,Player 8,1,1.7032934531204518,,Player 7
FFA_Round1,182,Player 7,2,1.576351615177768,Player 8,Player 10
FFA_Round1,182,Player 10,3,1.1195649156817953,Player 7,Player 4
FFA_Round1,182,Player 4,4,1.2801649359445355,Player 10,Player 9
FFA_Round1,182,Player 9,5,1.6164030114144554,Player 4,Player 5
FFA_Round1,182,Player 5,6,1.2734297290090568,Player 9,Player 6
FFA_Round1,182,Player 6,7,1.4751467785907468,Player 5,Player 1
FFA_Round1,182,Player 1,8,1.4137868508150662,Player 6,Player 3
FFA_Round1,182,Player 3,9,1.8829279252874236,Player 1,Player 2
FFA_Round1,182,Player 2,10,0.0,Player 3,
FFA_Round2,182,Player 10,1,1.1195649156817953,,Player 9
FFA_Round2,182,Player 9,2,1.6164030114144554,Player 10,Player 7
FFA_Round2,182,Player 7,3,1.576351615177768,Player 9,Player 8
FFA_Round2,182,Player 8,4,1.7032934531204518,Player 7,Player 5
FFA_Round2,182,Player 5,5,1.2734297290090568,Player 8,Player 3
FFA_Round2,182,Player 3,6,1.8829279252874236,Player 5,Player 2
FFA_Round2,182,Player 2,7,1.5989489694138492,Player 3,Player 6
FFA_Round2,182,Player 6,8,1.4751467785907468,Player 2,Player 4
FFA_Round2,182,Player 4,9,1.2801649359445355,Player 6,Player 1
FFA_Round2,182,Player 1,10,0.0,Player 4,
FFA_Round3,182,Player 9,1,1.6164030114144554,,Player 10
FFA_Round3,182,Player 10,2,1.1195649156817953,Player 9,Player 8
FFA_Round3,182,Player 8,3,1.7032934531204518,Player 10,Player 6
FFA_Round3,182,Player 6,4,1.4751467785907468,Player 8,Player 5
FFA_Round3,182,Player 5,5,1.2734297290090568,Player 6,Player 4
FFA_Round3,182,Player 4,6,1.2801649359445355,Player 5,Player 3
FFA_Round3,182,Player 3,7,1.8829279252874236,Player 4,Player 2
FFA_Round3,182,Player 2,8,1.5989489694138492,Player 3,Player 7
FFA_Round3,182,Player 7,9,1.576351615177768,Player 2,Player 1
FFA_Round3,182,Player 1,10,0.0,Player 7,
FFA_Round4,182,Player 10,1,1.1195649156817953,,Player 8
FFA_Round4,182,Player 8,2,1.7032934531204518,Player 10,Player 9
FFA_Round4,182,Player 9,3,1.6164030114144554,Player 8,Player 7
FFA_Round4,182,Player 7,4,1.576351615177768,Player 9,Player 6
FFA_Round4,182,Player 6,5,1.4751467785907468,Player 7,Player 5
FFA_Round4,182,Player 5,6,1.2734297290090568,Player 6,Player 4
FFA_Round4,182,Player 4,7,1.2801649359445355,Player 5,Player 1
FFA_Round4,182,Player 1,8,1.4137868508150662,Player 4,Player 3
FFA_Round4,182,Player 3,9,1.8829279252874236,Player 1,Player 2
FFA_Round4,182,Player 2,10,0.0,Player 3,
FFA_Round5,182,Player 10,1,1.1195649156817953,,Player 9
FFA_Round5,182,Player 9,2,1.6164030114144554,Player 10,Player 8
FFA_Round5,182,Player 8,3,1.7032934531204518,Player 9,Player 7
FFA_Round5,182,Player 7,4,1.576351615177768,Player 8,Player 5
FFA_Round5,182,Player 5,5,1.2734297290090568,Player 7,Player 1
FFA_Round5,182,Player 1,6,1.4137868508150662,Player 5,Player 4
FFA_Round5,182,Player 4,7,1.2801649359445355,Player 1,Player 6
FFA_Round5,182,Player 6,8,1.4751467785907468,Player 4,Player 2
FFA_Round5,182,Player 2,9,1.5989489694138492,Player 6,Player 3
FFA_Round5,182,Player 3,10,0.0,Player 2,
FFA,182,Player 10,1,1.0,,Player 7
FFA,182,Player 7,2,1.0,Player 10,Player 9
FFA,182,Player 9,3,1.0,Player 7,Player 8
FFA,182,Player 8,4,1.0,Player 9,Player 6
FFA,182,Player 6,5,1.0,Player 8,Player 5
FFA,182,Player 5,6,1.0,Player 6,Player 4
FFA,182,Player 4,7,1.0,Player 5,Player 2
FFA,182,Player 2,8,1.0,Player 4,Player 3
FFA,182,Player 3,9,1.0,Player 2,Player 1
FFA,182,Player 1,10,0.0,Player 3,
FFA_Round1,183,Player 6,1,1.8620640082894742,,Player 10
FFA_Round1,183,Player 10,2,1.4877094307902832,Player 6,Player 9
FFA_Round1,183,Player 9,3,1.5002323059699578,Player 10,Player 7
FFA_Round1,183,Player 7,4,1.247532363082811,Player 9,Player 5
FFA_Round1,183,Player 5,5,1.5292227757145298,Player 7,Player 8
FFA_Round1,183,Player 8,6,1.277024320676952,Player 5,Player 3
FFA_Round1,183,Player 3,7,1.0711925233428925,Player 8,Player 1
FFA_Round1,183,Player 1,8,1.2520744655001188,Player 3,Player 4
FFA_Round1,183,Player 4,9,1.4249595148529295,Player 1,Player 2
FFA_Round1,183,Player 2,10,0.0,Player 4,
FFA_Round2,183,Player 9,1,1.5002323059699578,,Player 6
FFA_Round2,183,Player 6,2,1.8620640082894742,Player 9,Player 10
FFA_Round2,183,Player 10,3,1.4877094307902832,Player 6,Player 8
FFA_Round2,183,Player 8,4,1.277024320676952,Player 10,Player 4
FFA_Round2,183,Player 4,5,1.4249595148529295,Player 8,Player 7
FFA_Round2,183,Player 7,6,1.247532363082811,Player 4,Player 5
FFA_Round2,183,Player 5,7,1.5292227757145298,Player 7,Player 3
FFA_Round2,183,Player 3,8,1.0711925233428925,Player 5,Player 1
FFA_Round2,183,Player 1,9,1.2520744655001188,Player 3,Player 2
FFA_Round2,183,Player 2,10,0.0,Player 1,
FFA_Round3,183,Player 10,1,1.4877094307902832,,Player 9
FFA_Round3,183,Player 9,2,1.5002323059699578,Player 10,Player 8
FFA_Round3,183,Player 8,3,1.277024320676952,Player 9,Player 7
FFA_Round3,183,Player 7,4,1.247532363082811,Player 8,Player 3
FFA_Round3,183,Player 3,5,1.0711925233428925,Player 7,Player 6
FFA_Round3,183,Player 6,6,1.8620640082894742,Player 3,Player 4
FFA_Round3,183,Player 4,7,1.4249595148529295,Player 6,Player 5
FFA_Round3,183,Player 5,8,1.5292227757145298,Player 4,Player 1
FFA_Round3,183,Player 1,9,1.2520744655001188,Player 5,Player 2
FFA_Round3,183,Player 2,10,0.0,Player 1,
FFA_Round4,183,Player 8,1,1.277024320676952,,Player 10
FFA_Round4,183,Player 10,2,1.4877094307902832,Player 8,Player 9
FFA_Round4,183,Player 9,3,1.5002323059699578,Player 10,Player 6
FFA_Round4,183,Player 6,4,1.8620640082894742,Player 9,Player 7
FFA_Round4,183,Player 7,5,1.247532363082811,Player 6,Player 5
FFA_Round4,183,Player 5,6,1.5292227757145298,Player 7,Player 2
FFA_Round4,183,Player 2,7,1.0874392826404107,Player 5,Player 3
FFA_Round4,183,Player 3,8,1.0711925233428925,Player 2,Player 4
FFA_Round4,183,Player 4,9,1.4249595148529295,Player 3,Player 1
FFA_Round4,183,Player 1,10,0.0,Player 4,
FFA_Round5,183,Player 10,1,1.4877094307902832,,Player 9
FFA_Round5,183,Player 9,2,1.5002323059699578,Player 10,Player 6
FFA_Round5,183,Player 6,3,1.8620640082894742,Player 9,Player 7
FFA_Round5,183,Player 7,4,1.247532363082811,Player 6,Player 8
FFA_Round5,183,Player 8,5,1.277024320676952,Player 7,Player 4
FFA_Round5,183,Player 4,6,1.4249595148529295,Player 8,Player 5
FFA_Round5,183,Player 5,7,1.5292227757145298,Player 4,Player 3
FFA_Round5,183,Player 3,8,1.0711925233428925,Player 5,Player 1
FFA_Round5,183,Player 1,9,1.2520744655001188,Player 3,Player 2
FFA_Round5,183,Player 2,10,0.0,Player 1,
FFA,183,Player 10,1,1.0,,Player 8
FFA,183,Player 8,2,1.0,Player 10,Player 5
FFA,183,Player 5,3,1.0,Player 8,Player 9
FFA,183,Player 9,4,1.0,Player 5,Player 4
FFA,183,Player 4,5,1.0,Player 9,Player 7
FFA,183,Player 7,6,1.0,Player 4,Player 6
FFA,183,Player 6,7,1.0,Player 7,Player 3
FFA,183,Player 3,8,1.0,Player 6,Player 1
FFA,183,Player 1,9,1.0,Player 3,Player 2
FFA,183,Player 2,10,0.0,Player 1,
FFA_Round1,184,Player 10,1,1.3408625697116636,,Player 9
FFA_Round1,184,Player 9,2,1.630864455339276,Player 10,Player 8
FFA_Round1,184,Player 8,3,1.1531080798817994,Player 9,Player 7
FFA_Round1,184,Player 7,4,1.2763073064023214,Player 8,Player 6
FFA_Round1,184,Player 6,5,1.330204128036213,Player 7,Player 4
FFA_Round1,184,Player 4,6,1.6929903542942033,Player 6,Player 5
FFA_Round1,184,Player 5,7,1.1021999055595955,Player 4,Player 3
FFA_Round1,184,Player 3,8,1.2360429837858682,Player 5,Player 1
FFA_Round1,184,Player 1,9,1.327102643841621,Player 3,Player 2
FFA_Round1,184,Player 2,10,0.0,Player 1,
FFA_Round2,184,Player 10,1,1.3408625697116636,,Player 8
FFA_Round2,184,Player 8,2,1.1531080798817994,Player 10,Player 7
FFA_Round2,184,Player 7,3,1.2763073064023214,Player 8,Player 9
FFA_Round2,184,Player 9,4,1.630864455339276,Player 7,Player 6
FFA_Round2,184,Player 6,5,1.330204128036213,Player 9,Player 2
FFA_Round2,184,Player 2,6,1.9684263354602032,Player 6,Player 5
FFA_Round2,184,Player 5,7,1.1021999055595955,Player 2,Player 3
FFA_Round2,184,Player 3,8,1.2360429837858682,Player 5,Player 4
FFA_Round2,184,Player 4,9,1.6929903542942033,Player 3,Player 1
FFA_Round2,184,Player 1,10,0.0,Player 4,
FFA_Round3,184,Player 10,1,1.3408625697116636,,Player 9
FFA_Round3,184,Player 9,2,1.630864455339276,Player 10,Player 8
FFA_Round3,184,Player 8,3,1.1531080798817994,Player 9,Player 4
FFA_Round3,184,Player 4,4,1.6929903542942033,Player 8,Player 6
FFA_Round3,184,Player 6,5,1.330204128036213,Player 4,Player 7
FFA_Round3,184,Player 7,6,1.2763073064023214,Player 6,Player 3
FFA_Round3,184,Player 3,7,1.2360429837858682,Player 7,Player 5
FFA_Round3,184,Player 5,8,1.1021999055595955,Player 3,Player 2
FFA_Round3,184,Player 2,9,1.9684263354602032,Player 5,Player 1
FFA_Round3,184,Player 1,10,0.0,Player 2,
FFA_Round4,184,Player 10,1,1.3408625697116636,,Player 6
FFA_Round4,184,Player 6,2,1.330204128036213,Player 10,Player 9
FFA_Round4,184,Player 9,3,1.630864455339276,Player 6,Player 7
FFA_Round4,184,Player 7,4,1.2763073064023214,Player 9,Player 8
FFA_Round4,184,Player 8,5,1.1531080798817994,Player 7,Player 3
FFA_Round4,184,Player 3,6,1.2360429837858682,Player 8,Player 4
FFA_Round4,184,Player 4,7,1.6929903542942033,Player 3,Player 5
FFA_Round4,184,Player 5,8,1.1021999055595955,Player 4,Player 2
FFA_Round4,184,Player 2,9,1.9684263354602032,Player 5,Player 1
FFA_Round4,184,Player 1,10,0.0,Player 2,
FFA_Round5,184,Player 10,1,1.3408625697116636,,Player 9
FFA_Round5,184,Player 9,2,1.630864455339276,Player 10,Player 8
FFA_Round5,184,Player 8,3,1.1531080798817994,Player 9,Player 6
FFA_Round5,184,Player 6,4,1.330204128036213,Player 8,Player 4
FFA_Round5,184,Player 4,5,1.6929903542942033,Player 6,Player 7
FFA_Round5,184,Player 7,6,1.2763073064023214,Player 4,Player 3
FFA_Round5,184,Player 3,7,1.2360429837858682,Player 7,Player 5
FFA_Round5,184,Player 5,8,1.1021999055595955,Player 3,Player 2
FFA_Round5,184,Player 2,9,1.9684263354602032,Player 5,Player 1
FFA_Round5,184,Player 1,10,0.0,Player 2,
FFA,184,Player 8,1,1.0,,Player 10
FFA,184,Player 10,2,1.0,Player 8,Player 7
FFA,184,Player 7,3,1.0,Player 10,Player 9
FFA,184,Player 9,4,1.0,Player 7,Player 6
FFA,184,Player 6,5,1.0,Player 9,Player 4
FFA,184,Player 4,6,1.0,Player 6,Player 3
FFA,184,Player 3,7,1.0,Player 4,Player 5
FFA,184,Player 5,8,1.0,Player 3,Player 2
FFA,184,Player 2,9,1.0,Player 5,Player 1
FFA,184,Player 1,10,0.0,Player 2,
FFA_Round1,185,Player 9,1,1.9328610436774352,,Player 10
FFA_Round1,185,Player 10,2,1.112580607167143,Player 9,Player 8
FFA_Round1,185,Player 8,3,1.1674096315698503,Player 10,Player 7
FFA_Round1,185,Player 7,4,1.9539828035412854,Player 8,Player 5
FFA_Round1,185,Player 5,5,1.1901472460699405,Player 7,Player 1
FFA_Round1,185,Player 1,6,1.3710603056102826,Player 5,Player 6
FFA_Round1,185,Player 6,7,1.4300840338335674,Player 1,Player 4
FFA_Round1,185,Player 4,8,1.4396103988413134,Player 6,Player 3
FFA_Round1,185,Player 3,9,1.276334709787721,Player 4,Player 2
FFA_Round1,185,Player 2,10,0.0,Player 3,
FFA_Round2,185,Player 9,1,1.9328610436774352,,Player 10
FFA_Round2,185,Player 10,2,1.112580607167143,Player 9,Player 6
FFA_Round2,185,Player 6,3,1.4300840338335674,Player 10,Player 8
FFA_Round2,185,Player 8,4,1.1674096315698503,Player 6,Player 7
FFA_Round2,185,Player 7,5,1.9539828035412854,Player 8,Player 4
FFA_Round2,185,Player 4,6,1.4396103988413134,Player 7,Player 3
FFA_Round2,185,Player 3,7,1.276334709787721,Player 4,Player 5
FFA_Round2,185,Player 5,8,1.1901472460699405,Player 3,Player 1
FFA_Round2,185,Player 1,9,1.3710603056102826,Player 5,Player 2
FFA_Round2,185,Player 2,10,0.0,Player 1,
FFA_Round3,185,Player 8,1,1.1674096315698503,,Player 9
FFA_Round3,185,Player 9,2,1.9328610436774352,Player 8,Player 6
FFA_Round3,185,Player 6,3,1.4300840338335674,Player 9,Player 5
FFA_Round3,185,Player 5,4,1.1901472460699405,Player 6,Player 10
FFA_Round3,185,Player 10,5,1.112580607167143,Player 5,Player 3
FFA_Round3,185,Player 3,6,1.276334709787721,Player 10,Player 7
FFA_Round3,185,Player 7,7,1.9539828035412854,Player 3,Player 4
FFA_Round3,185,Player 4,8,1.4396103988413134,Player 7,Player 1
FFA_Round3,185,Player 1,9,1.3710603056102826,Player 4,Player 2
FFA_Round3,185,Player 2,10,0.0,Player 1,
FFA_Round4,185,Player 10,1,1.112580607167143,,Player 9
FFA_Round4,185,Player 9,2,1.9328610436774352,Player 10,Player 7
FFA_Round4,185,Player 7,3,1.9539828035412854,Player 9,Player 4
FFA_Round4,185,Player 4,4,1.4396103988413134,Player 7,Player 8
FFA_Round4,185,Player 8,5,1.1674096315698503,Player 4,Player 5
FFA_Round4,185,Player 5,6,1.1901472460699405,Player 8,Player 6
FFA_Round4,185,Player 6,7,1.4300840338335674,Player 5,Player 2
FFA_Round4,185,Player 2,8,1.3502994741572136,Player 6,Player 1
FFA_Round4,185,Player 1,9,1.3710603056102826,Player 2,Player 3
FFA_Round4,185,Player 3,10,0.0,Player 1,
FFA_Round5,185,Player 9,1,1.9328610436774352,,Player 10
FFA_Round5,185,Player 10,2,1.112580607167143,Player 9,Player 7
FFA_Round5,185,Player 7,3,1.9539828035412854,Player 10,Player 8
FFA_Round5,185,Player 8,4,1.1674096315698503,Player 7,Player 6
FFA_Round5,185,Player 6,5,1.4300840338335674,Player 8,Player 5
FFA_Round5,185,Player 5,6,1.1901472460699405,Player 6,Player 3
FFA_Round5,185,Player 3,7,1.276334709787721,Player 5,Player 4
FFA_Round5,185,Player 4,8,1.4396103988413134,Player 3,Player 2
FFA_Round5,185,Player 2,9,1.3502994741572136,Player 4,Player 1
FFA_Round5,185,Player 1,10,0.0,Player 2,
FFA,185,Player 10,1,1.0,,Player 8
FFA,185,Player 8,2,1.0,Player 10,Player 9
FFA,185,Player 9,3,1.0,Player 8,Player 3
FFA,185,Player 3,4,1.0,Player 9,Player 6
FFA,185,Player 6,5,1.0,Player 3,Player 7
FFA,185,Player 7,6,1.0,Player 6,Player 5
FFA,185,Player 5,7,1.0,Player 7,Player 4
FFA,185,Player 4,8,1.0,Player 5,Player 1
FFA,185,Player 1,9,1.0,Player 4,Player 2
FFA,185,Player 2,10,0.0,Player 1,
FFA_Round1,186,Player 9,1,1.981045221881506,,Player 10
FFA_Round1,186,Player 10,2,1.2577307837831153,Player 9,Player 8
FFA_Round1,186,Player 8,3,1.937480359636715,Player 10,Player 6
FFA_Round1,186,Player 6,4,1.3759975667204203,Player 8,Player 3
FFA_Round1,186,Player 3,5,1.4698228524162331,Player 6,Player 4
FFA_Round1,186,Player 4,6,1.0713641689319717,Player 3,Player 5
FFA_Round1,186,Player 5,7,1.0926420139528017,Player 4,Player 7
FFA_Round1,186,Player 7,8,1.8419429212610727,Player 5,Player 2
FFA_Round1,186,Player 2,9,1.9792081463170055,Player 7,Player 1
FFA_Round1,186,Player 1,10,0.0,Player 2,
FFA_Round2,186,Player 10,1,1.2577307837831153,,Player 9
FFA_Round2,186,Player 9,2,1.981045221881506,Player 10,Player 8
FFA_Round2,186,Player 8,3,1.937480359636715,Player 9,Player 7
FFA_Round2,186,Player 7,4,1.8419429212610727,Player 8,Player 6
FFA_Round2,186,Player 6,5,1.3759975667204203,Player 7,Player 5
FFA_Round2,186,Player 5,6,1.0926420139528017,Player 6,Player 3
FFA_Round2,186,Player 3,7,1.4698228524162331,Player 5,Player 1
FFA_Round2,186,Player 1,8,1.8558942589866474,Player 3,Player 2
FFA_Round2,186,Player 2,9,1.9792081463170055,Player 1,Player 4
FFA_Round2,186,Player 4,10,0.0,Player 2,
FFA_Round3,186,Player 10,1,1.2577307837831153,,Player 9
FFA_Round3,186,Player 9,2,1.981045221881506,Player 10,Player 7
FFA_Round3,186,Player 7,3,1.8419429212610727,Player 9,Player 5
FFA_Round3,186,Player 5,4,1.0926420139528017,Player 7,Player 3
FFA_Round3,186,Player 3,5,1.4698228524162331,Player 5,Player 8
FFA_Round3,186,Player 8,6,1.937480359636715,Player 3,Player 4
FFA_Round3,186,Player 4,7,1.0713641689319717,Player 8,Player 6
FFA_Round3,186,Player 6,8,1.3759975667204203,Player 4,Player 2
FFA_Round3,186,Player 2,9,1.9792081463170055,Player 6,Player 1
FFA_Round3,186,Player 1,10,0.0,Player 2,
FFA_Round4,186,Player 8,1,1.937480359636715,,Player 9
FFA_Round4,186,Player 9,2,1.981045221881506,Player 8,Player 5
FFA_Round4,186,Player 5,3,1.0926420139528017,Player 9,Player 3
FFA_Round4,186,Player 3,4,1.4698228524162331,Player 5,Player 6
FFA_Round4,186,Player 6,5,1.3759975667204203,Player 3,Player 10
FFA_Round4,186,Player 10,6,1.2577307837831153,Player 6,Player 4
FFA_Round4,186,Player 4,7,1.0713641689319717,Player 10,Player 7
FFA_Round4,186,Player 7,8,1.8419429212610727,Player 4,Player 2
FFA_Round4,186,Player 2,9,1.9792081463170055,Player 7,Player 1
FFA_Round4,186,Player 1,10,0.0,Player 2,
FFA_Round5,186,Player 9,1,1.981045221881506,,Player 10
FFA_Round5,186,Player 10,2,1.2577307837831153,Player 9,Player 8
FFA_Round5,186,Player 8,3,1.937480359636715,Player 10,Player 6
FFA_Round5,186,Player 6,4,1.3759975667204203,Player 8,Player 7
FFA_Round5,186,Player 7,5,1.8419429212610727,Player 6,Player 3
FFA_Round5,186,Player 3,6,1.4698228524162331,Player 7,Player 4
FFA_Round5,186,Player 4,7,1.0713641689319717,Player 3,Player 5
FFA_Round5,186,Player 5,8,1.0926420139528017,Player 4,Player 2
FFA_Round5,186,Player 2,9,1.9792081463170055,Player 5,Player 1
FFA_Round5,186,Player 1,10,0.0,Player 2,
FFA,186,Player 9,1,1.0,,Player 7
FFA,186,Player 7,2,1.0,Player 9,Player 8
FFA,186,Player 8,3,1.0,Player 7,Player 10
FFA,186,Player 10,4,1.0,Player 8,Player 6
FFA,186,Player 6,5,1.0,Player 10,Player 2
FFA,186,Player 2,6,1.0,Player 6,Player 5
FFA,186,Player 5,7,1.0,Player 2,Player 4
FFA,186,Player 4,8,1.0,Player 5,Player 3
FFA,186,Player 3,9,1.0,Player 4,Player 1
FFA,186,Player 1,10,0.0,Player 3,
FFA_Round1,187,Player 10,1,1.304640373149921,,Player 9
FFA_Round1,187,Player 9,2,1.4493843930239239,Player 10,Player 8
FFA_Round1,187,Player 8,3,1.582030153894023,Player 9,Player 6
FFA_Round1,187,Player 6,4,1.1948310335150423,Player 8,Player 5
FFA_Round1,187,Player 5,5,1.074805496455236,Player 6,Player 4
FFA_Round1,187,Player 4,6,1.090102869551185,Player 5,Player 1
FFA_Round1,187,Player 1,7,1.0877362277349867,Player 4,Player 7
FFA_Round1,187,Player 7,8,1.6593932346970672,Player 1,Player 3
FFA_Round1,187,Player 3,9,1.2552013661134294,Player 7,Player 2
FFA_Round1,187,Player 2,10,0.0,Player 3,
FFA_Round2,187,Player 9,1,1.4493843930239239,,Player 10
